id	state	year	beeroffweekday	beerofffri	beeroffsat	beeroffsun	wineoffweekday	wineofffri	wineoffsat	wineoffsun	liqoffweekday	liqofffri	liqoffsat	liqoffsun	beeronweekday	beeronfri	beeronsat	beeronsun	wineonweekday	wineonfri	wineonsat	wineonsun	liqonweekday	liqonfri	liqonsat	liqonsun	beerethvol	wineethvol	liqethvol	beerage18	beerage19	beerage20	beerage21	wineage18	wineage19	wineage20	wineage21	liqage18	liqage19	liqage20	liqage21	unempw	popover18	beereth	wineeth	liqeth	logliq	logwine	logbeer	expand	restrict	liqoffsunP	liqonsunP	beerOffInflows	wineOffInflows	liqOffInflows	beerOnInflows	wineOnInflows	liqOnInflows	liqOnOutflows	liqOffOutflows	beerOnOutflows	beerOffOutflows	wineOnOutflows	wineOffOutflows	liqonnotsun	liqoffnotsun	EverOnChange	EverOffChange	winetax	liquortax	beertax	cigtax	barsmokingban	restsmokingban
1	Alabama	1970	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	1489	226	1738	0	0	0	1	0	0	0	1	0	0	0	1	5.9000001	2215.4851	.67208761	.10200927	.78447837	-.24273628	-2.2826917	-.39736658	0	0	0	0	0	0	0	0	0	0	0	0	2.5149295	2.5149295	2.5149295	2.5149295		12	0	0					0	0
1	Alabama	1971	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	1692	241	1949	0	0	0	1	0	0	0	1	0	0	0	1	5.5	2264.3181	.74724489	.10643382	.86074483	-.14995718	-2.240232	-.29136232	0	0	0	0	0	0	0	0	0	0	0	0	2.5362463	2.5362463	2.5362463	2.5362463		12	0	0					0	0
1	Alabama	1972	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	1922	230	2024	0	0	0	1	0	0	0	1	0	0	0	1	4.5	2311.407	.83152813	.09950649	.87565714	-.13278066	-2.3075323	-.18449016	0	0	0	0	0	0	0	0	0	0	1.0483097	1.0483097	3.5933368	3.5933368	3.5933368	3.5933368		12	0	0					0	0
1	Alabama	1973	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2079	268	2094	0	0	0	1	0	0	0	1	0	0	0	1	4.5	2361.9409	.88020825	.113466	.88655895	-.12040766	-2.1762521	-.12759675	0	0	0	0	0	0	0	0	0	0	1.0591859	1.0591859	3.6517017	3.6517017	3.6517017	3.6517017		12	0	0					0	0
1	Alabama	1974	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2240	422	2176	0	0	0	1	0	0	0	1	0	0	0	1	5.5	2418.385	.92623794	.17449662	.89977401	-.10561164	-1.7458498	-.076624125	0	0	0	0	0	0	0	0	0	0	1.0801297	1.0801297	3.7256963	3.7256963	3.7256963	3.7256963		12	0	0					0	0
1	Alabama	1975	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2396	437	2320	0	.41666666	0	.58333331	0	.41666666	0	.58333331	0	.41666666	0	.58333331	7.6999998	2479.0869	.96648484	.17627457	.93582839	-.066323169	-1.7357124	-.034089662	0	0	0	0	0	0	0	0	0	0	1.0909833	1.0909833	3.7677696	3.7677696	3.7677696	3.7677696		12	0	0					0	0
1	Alabama	1976	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2475	424	2393	0	1	0	0	0	1	0	0	0	1	0	0	6.4000001	2544.521	.97267818	.16663255	.94045204	-.061394628	-1.7919642	-.027701996	0	0	0	0	0	0	0	0	0	0	1.0876313	1.0876313	3.76878	3.76878	3.76878	3.76878		12	0	0					0	0
1	Alabama	1977	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2804	363	2393	0	1	0	0	0	1	0	0	0	1	0	0	6.8000002	2600.019	1.0784537	.13961436	.92037791	-.082970925	-1.9688712	.075528219	0	0	0	0	0	0	0	0	0	0	1.0893703	1.0893703	3.7699697	3.7699697	3.7699697	3.7699697		12	0	0					0	0
1	Alabama	1978	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2823	341	2527	0	1	0	0	0	1	0	0	0	1	0	0	5.9000001	2658.6741	1.0618075	.12825942	.95047379	-.050794698	-2.0537004	.059972659	0	0	0	0	0	0	0	0	0	0	1.0929496	1.0929496	3.7783115	3.7783115	3.7783115	3.7783115		12	0	0					0	0
1	Alabama	1979	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2880	362	2453	0	1	0	0	0	1	0	0	0	1	0	0	6.8000002	2705.7141	1.064414	.13379094	.90659988	-.098054074	-2.0114768	.062424436	0	0	0	0	0	0	0	0	0	0	1.0992277	1.0992277	3.7873659	3.7873659	3.7873659	3.7873659		12	0	0					0	0
1	Alabama	1980	12	12	12	0	12	12	12	0	12	12	12	0				0				0				0	2889	492	2250	0	1	0	0	0	1	0	0	0	1	0	0	8.3999996	2741.4719	1.0538135	.17946564	.82072699	-.19756475	-1.7177715	.052415449	0	0	0	0	0	0	0	0	0	0	1.101544	1.101544	3.7721536	3.7721536	3.7721536	3.7721536		12	0	0				2.4849067	0	0
1	Alabama	1981				0				0				0				0				0				0	3042	567	2241	0	1	0	0	0	1	0	0	0	1	0	0	9.6999998	2776.292	1.0957061	.20422924	.80719173	-.21419406	-1.5885122	.091398999	0	0	0	0	0	0	0	0	0	0	1.1059604	1.1059604	3.7909856	3.7909856	3.7909856	3.7909856			0	0	.72134858	2.4467854	-.098660164	2.7532244	0	0
1	Alabama	1982				0				0				0				0				0				0	3068	540	2225	0	1	0	0	0	1	0	0	0	1	0	0	13.2	2804.4961	1.0939577	.19254796	.79336894	-.23146692	-1.64741	.089802004	0	0	0	0	0	0	0	0	0	0	2.5728495	1.1148784	5.2619109	3.8039396	5.2619109	3.8039396			0	0	.66156566	2.3870025	-.15844311	2.7725887	0	0
1	Alabama	1983				0				0				0				0				0				0	3132	525	2219	0	1	0	0	0	1	0	0	0	1	0	0	12.8	2830.1721	1.1066465	.1855011	.7840513	-.24328083	-1.6846945	.1013343	0	0	0	0	0	0	0	0	0	0	2.5873759	1.1194911	5.2582202	3.7903352	5.2582202	3.7903352			0	0	.62994653	2.3553832	-.19006228	2.7725887	0	0
1	Alabama	1984				0				0				0				0				0				0	3212	588	2166	0	1	0	0	0	1	0	0	0	1	0	0	10.2	2859.0691	1.1234426	.20566136	.75758928	-.27761388	-1.5815244	.11639777	0	0	0	0	0	0	0	0	0	0	2.606235	1.1294018	5.2747021	3.7978687	5.2747021	3.7978687			0	0	.58767968	2.3131166	-.2323291	2.7725887	0	0
1	Alabama	1985				0				0				0				0				0				0	3360	547	2121	0	.75	.25	0	0	.75	.25	0	0	.75	.25	0	8.6000004	2883.397	1.1652921	.18970679	.7355907	-.30708143	-1.6622757	.15297182	0	0	0	0	0	0	0	0	0	0	2.6280658	1.1381363	5.2833014	3.7933717	5.2833014	3.7933717			0	0	.55268806	2.4524782	-.26732075	2.8033605	0	0
1	Alabama	1986				0				0				0				0				0				0	3485	561	2046	0	0	.75	.25	0	0	.75	.25	0	0	.75	.25	9.1000004	2903.063	1.2004563	.19324417	.70477283	-.34987974	-1.6438007	.18270171	0	0	0	0	0	0	0	0	0	0	2.6412258	1.1415336	5.2885642	3.7888715	5.2885642	3.7888715			0	0	.53427136	2.4340615	-.28573751	2.8033605	0	0
1	Alabama	1987				0				0				0				0				0				0	3543	590	1974	0	0	0	1	0	0	0	1	0	0	0	1	7.5999999	2929.3501	1.2094834	.20140988	.67386961	-.39471865	-1.6024133	.19019331	0	0	0	0	0	0	0	0	0	0	2.6607034	1.1469827	5.3040991	3.7903788	5.3040991	3.7903788			0	0	.4984251	2.3982153	-.32158369	2.8033605	0	0
1	Alabama	1988				0				0				0				0				0				0	3585	593	1972	0	0	0	1	0	0	0	1	0	0	0	1	6.9000001	2944.562	1.2174985	.20138818	.66970909	-.40091187	-1.6025209	.19679838	0	0	0	0	0	0	0	0	0	0	2.683027	1.147845	5.3364015	3.8012195	5.3364015	3.8012195			0	0	.45788479	2.3576751	-.36212403	2.8033605	0	0
1	Alabama	1989				0				0				0				0				0				0	3600	550	1946	0	0	0	1	0	0	0	1	0	0	0	1	6.5999999	2960.6621	1.2159443	.18576926	.65728545	-.41963688	-1.68325	.19552097	0	0	0	0	0	0	0	0	0	0	2.7010026	1.1498673	5.3532696	3.802134	5.3532696	3.802134			0	0	.41082704	2.3106172	-.40918174	2.8033605	0	0
1	Alabama	1990				0				0				0				0				0				0	3640	589	1985	0	0	0	1	0	0	0	1	0	0	0	1	6.3000002	2999.7471	1.2134356	.19634989	.66172248	-.41290903	-1.6278571	.19345571	0	0	0	0	0	0	0	0	0	0	2.724421	1.1599742	5.3847017	3.820255	5.3847017	3.820255			0	0	.35820413	2.2579944	-.46180466	2.8033605	0	0
1	Alabama	1991				0				0				0				0				0				0	3281	565	1925	0	0	0	1	0	0	0	1	0	0	0	1	6.9000001	3036.5	1.0805204	.18606949	.63395357	-.45577955	-1.681635	.077442773	0	0	0	0	0	0	0	0	0	0	2.7496014	1.1669883	5.4083815	3.8257685	5.4083815	3.8257685			0	0	.74535787	2.2937355	-.20108683	2.8033605	0	0
1	Alabama	1992				0				0				0				0				0				0	3384	616	1947	0	0	0	1	0	0	0	1	0	0	0	1	6.9000001	3078.0071	1.0994127	.20012949	.63255215	-.45799261	-1.6087906	.094776109	0	0	0	0	0	0	0	0	0	0	2.7791951	1.1759917	5.4361339	3.8329303	5.4361339	3.8329303			0	0	.71569914	2.2640769	-.23074542	2.8033605	0	0
1	Alabama	1993				0				0				0				0				0				0	3842	560	1883	0	0	0	1	0	0	0	1	0	0	0	1	6.5999999	3124.2439	1.2297375	.17924336	.60270584	-.50632602	-1.7190108	.20680074	0	0	0	0	0	0	0	0	0	0	2.8097441	1.1851269	5.4631572	3.8385401	5.4631572	3.8385401			0	0	.6862027	2.2345803	-.2602419	2.8033605	0	0
1	Alabama	1994				0				0				0				0				0				0	3976	565	1835	0	0	0	1	0	0	0	1	0	0	0	1	5.4000001	3157.793	1.2591072	.17892243	.58110207	-.54282886	-1.7208029	.23040292	0	0	0	0	0	0	0	0	0	0	2.8220043	1.1926323	5.4700093	3.8406372	5.4700093	3.8406372			0	0	.66091949	2.2092972	-.28552511	2.8033605	0	0
1	Alabama	1995				0				0				0				0				0				0	3915	501	1817	0	0	0	1	0	0	0	1	0	0	0	1	5.1999998	3179.5791	1.2312951	.15756804	.57145929	-.55956203	-1.8478979	.20806655	0	0	0	0	0	0	0	0	0	0	2.8273377	1.2041529	5.4744296	3.8512447	5.4744296	3.8512447			0	0	.63297361	2.1813512	-.31347105	2.8033605	0	0
1	Alabama	1996				0				0				0				0				0				0	4029	526	1817	0	0	0	1	0	0	0	1	0	0	0	1	4.5	3211.0869	1.2547153	.16380745	.56585199	-.56942272	-1.8090637	.22690871	0	0	0	0	0	0	0	0	0	0	2.844044	1.2184764	5.495739	3.8701713	5.495739	3.8701713			0	0	.60387367	2.1522512	-.34257102	2.8033605	0	0
1	Alabama	1997				0				0				0				0				0				0	3996	523	1819	0	0	0	1	0	0	0	1	0	0	0	1	4.4000001	3235.5339	1.2350357	.16164257	.56219471	-.57590705	-1.8223678	.21109985	0	0	0	0	0	0	0	0	0	0	2.8561995	1.2308537	5.5082712	3.8829257	5.5082712	3.8829257			0	0	.58118826	2.129566	-.36525634	2.8033605	0	0
1	Alabama	1998				0				0				0				0				0				0	4144	509	1796	0	0	0	1	0	0	0	1	0	0	0	1	3.9000001	3275.8779	1.2650044	.15537819	.54824996	-.60102397	-1.8618932	.23507559	0	0	0	0	0	0	0	0	0	0	2.8809559	1.2406573	5.5377021	3.8974032	5.5377021	3.8974032			0	0	.56573206	2.1141098	-.38071257	2.8033605	0	0
1	Alabama	1999				0				0				0				0				0				0	4222	605	1829	0	0	0	1	0	0	0	1	0	0	0	1	4.3000002	3303.6851	1.2779669	.18312883	.55362421	-.59126914	-1.6975653	.24527042	0	0	0	0	0	0	0	0	0	0	2.8945889	1.2494111	5.5546031	3.9094255	5.5546031	3.9094255			0	0	.54388648	2.0922642	-.40255812	2.8033605	0	0
1	Alabama	2000				0				0				0				0				0				0	4254	636	1843	0	0	0	1	0	0	0	1	0	0	0	1	4.0999999	3330.489	1.2772899	.19096296	.5533722	-.59172446	-1.6556758	.24474055	0	0	0	0	0	0	0	0	0	0	2.9046595	1.2679935	5.6827321	4.0460658	5.6827321	4.0460658			0	0	.51082557	2.0592034	-.43561903	2.8033605	0	0
1	Alabama	2001				0				0				0				0				0				0	4180	618	1904	0	0	0	1	0	0	0	1	0	0	0	1	4.6999998	3356.321	1.2454113	.18413018	.5672878	-.56688851	-1.6921123	.21946582	0	0	0	0	0	0	0	0	0	0	2.9205654	1.2772778	5.7027197	4.059432	5.7027197	4.059432			0	0	.48051161	2.0288892	-.46593305	2.8033605	0	0
1	Alabama	2002				0				0				0				0				0				0	4263	752	1937	0	0	0	1	0	0	0	1	0	0	0	1	5.4000001	3369.634	1.2651225	.22316964	.57483989	-.55366373	-1.4998231	.23516898	0	0	0	0	0	0	0	0	0	0	2.9403644	1.2869319	5.7230678	4.0696354	5.7230678	4.0696354			0	0	.46153787	2.0099156	-.48490676	2.8033605	0	0
1	Alabama	2003				0				0				0				0				0				0	4328	699	1890	0	0	0	1	0	0	0	1	0	0	0	1	5.5	3401.386	1.2724224	.20550446	.55565584	-.58760619	-1.5822875	.24092251	0	0	0	0	0	0	0	0	0	0	2.9591107	1.2983558	5.7436957	4.0829411	5.7436957	4.0829411			0	0	.44454646	1.9929241	-.50189823	2.8033605	0	0
1	Alabama	2004	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	4368	728	1921	0	0	0	1	0	0	0	1	0	0	0	1	5.1999998	3435.6489	1.2713755	.21189591	.55913746	-.58135992	-1.5516601	.24009942	0	0	0	0	0	0	0	0	0	0	2.9832602	1.3151317	8.5693874	7.7397809	5.9927859	4.102241	24	24	0	0	.41826445	1.9666421	-.52818018	3.0371239	0	0
1	Alabama	2005	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	4354	752	1978	0	0	0	1	0	0	0	1	0	0	0	1	4	3455.2959	1.2600946	.21763693	.57245457	-.55782187	-1.524927	.23118684	0	0	0	0	0	0	0	0	0	0	3.0161009	1.3315513	8.5843592	7.7232037	6.0391774	4.1300216	24	24	0	0	.38494536	1.933323	-.56149936	3.7495041	0	0
1	Alabama	2006	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	4546	786	2039	0	0	0	1	0	0	0	1	0	0	0	1	3.5	3483.387	1.3050517	.22564246	.58534986	-.53554559	-1.4888036	.26624265	0	0	0	0	0	0	0	0	0	0	3.0436721	1.3462081	8.5997295	7.7179418	6.0691085	4.1453156	24	24	0	0	.35319662	1.9015743	-.59324801	3.7495041	0	0
1	Alabama	2007	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	24	24	24	0	4676	823	2103	0	0	0	1	0	0	0	1	0	0	0	1	3.5	3514.3669	1.3305383	.23418157	.59840077	-.51349455	-1.4516585	.28558359	0	0	0	0	0	0	0	0	0	0	3.0684793	1.3575027	8.620472	7.7183132	6.1021318	4.1630254	24	24	0	0	.32511261	1.8734902	-.62133205	3.7495041	0	0
2	Alaska	1970	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	242	75	425	0	0	0	1	0	0	0	1	0	0	0	1	10.3	184.198	1.3138037	.40717053	2.3072999	.83607793	-.89852315	.27292651	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1971	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	285	93	463	0	0	0	1	0	0	0	1	0	0	0	1	10.5	190.455	1.4964164	.48830432	2.4310205	.88831115	-.71681648	.40307322	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1972	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	272	92	418	0	1	0	0	0	1	0	0	0	1	0	0	10.5	198.52699	1.3700907	.46341303	2.1055071	.74455637	-.76913655	.31487697	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1973	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	290	99	431	0	1	0	0	0	1	0	0	0	1	0	0	10.8	206.31799	1.4055972	.4798418	2.0890083	.73668945	-.73429883	.34046227	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1974	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	342	114	478	0	1	0	0	0	1	0	0	0	1	0	0	10	216.41299	1.5803118	.52677059	2.2087398	.79242212	-.64099014	.45762214	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1975	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	400	127	584	0	1	0	0	0	1	0	0	0	1	0	0	8.6000004	232.104	1.7233654	.54716849	2.5161135	.92271549	-.6029985	.54427904	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1976	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	430	142	598	0	1	0	0	0	1	0	0	0	1	0	0	7.5999999	248.71899	1.7288587	.57092541	2.4043198	.877267	-.56049669	.54746151	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1977	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	352	124	501	0	1	0	0	0	1	0	0	0	1	0	0	9.6000004	256.06299	1.3746617	.48425582	1.9565498	.67118257	-.72514194	.31820765	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1978	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	417	133	501	0	1	0	0	0	1	0	0	0	1	0	0	10.6	263.879	1.5802697	.5040189	1.8985975	.64111543	-.6851415	.45759553	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1979	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	443	138	487	0	1	0	0	0	1	0	0	0	1	0	0	9	267.63599	1.6552333	.51562572	1.8196356	.59863627	-.66237414	.50394195	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1980	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	466	151	510	0	1	0	0	0	1	0	0	0	1	0	0	9.3999996	273.78799	1.7020469	.5515216	1.8627552	.62205666	-.5950743	.53183156	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0					0	0
2	Alaska	1981	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	526	174	560	0	1	0	0	0	1	0	0	0	1	0	0	9.1000004	284.21301	1.8507246	.61221689	1.9703532	.67821282	-.49066865	.61557722	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.16595459	2.7695563	-.52022058		0	0
2	Alaska	1982	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	570	183	567	0	1	0	0	0	1	0	0	0	1	0	0	9.8000002	307.69699	1.8524717	.59474093	1.8427219	.61124378	-.51962936	.61652082	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.22573754	2.7097774	-.58000362		0	0
2	Alaska	1983	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	626	216	604	0	1	0	0	0	1	0	0	0	1	0	0	10	334.95901	1.8688854	.64485502	1.8032057	.58956605	-.43872976	.62534219	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.13066691	2.678159	-.61162275		0	0
2	Alaska	1984	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	638	213	574	0	0	0	1	0	0	0	1	0	0	0	1	9.8999996	351.09698	1.8171617	.60666996	1.6348758	.49156684	-.49977034	.59727579	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.018456096	2.7405605	-.48407716	4.8121843	0	0
2	Alaska	1985	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	644	222	586	0	0	0	1	0	0	0	1	0	0	0	1	9.6000004	361.04099	1.783731	.61488861	1.6230843	.48432824	-.48631415	.57870722	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.053447794	2.8226638	-.51906884	5.4889379	0	0
2	Alaska	1986	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	662	221	501	0	0	0	1	0	0	0	1	0	0	0	1	11	366.78101	1.8048917	.60253936	1.3659377	.31184116	-.50660229	.59050059	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.071864456	2.8042455	-.5374856		0	0
2	Alaska	1987	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	632	207	497	0	0	0	1	0	0	0	1	0	0	0	1	10.2	361.04999	1.7504501	.57332778	1.3765407	.31957358	-.55629766	.55987298	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.10771067	2.7684	-.57333183		0	0
2	Alaska	1988	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	617	190	474	0	0	0	1	0	0	0	1	0	0	0	1	8.6999998	367.073	1.6808646	.51760823	1.2912962	.25564656	-.65853667	.51930827	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.14825098	2.7278564	-.61387217		0	0
2	Alaska	1989	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	613	179	482	0	0	0	1	0	0	0	1	0	0	0	1	6.9000001	373.646	1.6405903	.47906306	1.289991	.25463524	-.73592305	.49505612	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.19530876	2.6807985	-.66092986		0	0
2	Alaska	1990	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	657	189	507	0	0	0	1	0	0	0	1	0	0	0	1	7	375.629	1.7490662	.50315607	1.3497361	.29990909	-.6868549	.55908209	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	-.24793166	2.628176	-.71355283		0	0
2	Alaska	1991	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	648	181	479	0	0	0	1	0	0	0	1	0	0	0	1	8.1999998	386.763	1.6754446	.46798685	1.2384845	.21388845	-.75931507	.51607859	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.39414328	2.6407342	-.38087988		0	0
2	Alaska	1992	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	671	181	471	0	0	0	1	0	0	0	1	0	0	0	1	8.8999996	401.63101	1.6706878	.45066243	1.1727183	.15932438	-.79703671	.51323539	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.3644847	2.6110721	-.41053855		0	0
2	Alaska	1993	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	586	142	414	0	0	0	1	0	0	0	1	0	0	0	1	7.6999998	409.021	1.4326893	.34717044	1.0121729	.012099443	-1.0579394	.35955331	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.33498815	2.5815766	-.4400351		0	0
2	Alaska	1994	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	694	179	496	0	0	0	1	0	0	0	1	0	0	0	1	7.5	412.13501	1.6839143	.4343237	1.2034892	.185225	-.83396518	.52112103	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.30970496	2.5562975	-.46531826		0	0
2	Alaska	1995	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	664	178	466	0	0	0	1	0	0	0	1	0	0	0	1	7.0999999	415.08301	1.5996801	.42882991	1.1226671	.11570717	-.84669495	.46980366	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.28175908	2.5283468	-.49326411		0	0
2	Alaska	1996	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	613	158	444	0	0	0	1	0	0	0	1	0	0	0	1	7.5	418.27701	1.465536	.37774011	1.0614976	.059680711	-.97354883	.38222104	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.25265914	2.4992537	-.52236408		0	0
2	Alaska	1997	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	611	169	412	0	0	0	1	0	0	0	1	0	0	0	1	7.0999999	419.51199	1.4564542	.40284902	.98209345	-.018068809	-.90919346	.37600482	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.22997375	2.4765646	-.54504955		0	0
2	Alaska	1998	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	644	182	461	0	0	0	1	0	0	0	1	0	0	0	1	6.0999999	421.66199	1.5272896	.43162534	1.0932927	.089193977	-.84019732	.42349467	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.21451747	2.4611084	-.56050569		0	0
2	Alaska	1999	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	690	189	468	0	0	0	1	0	0	0	1	0	0	0	1	6.1999998	422.67499	1.6324599	.44715208	1.1072336	.10186469	-.80485654	.49008802	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.19267194	2.4392626	-.58235127		0	0
2	Alaska	2000	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	647	178	442	0	0	0	1	0	0	0	1	0	0	0	1	6.1999998	437.16199	1.4800005	.40717173	1.0110668	.011006005	-.89852023	.39204243	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.15961109	2.4062018	-.61541212		0	0
2	Alaska	2001	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	653	196	473	0	0	0	1	0	0	0	1	0	0	0	1	6.1999998	442.74899	1.4748763	.44268873	1.0683254	.066092379	-.81488842	.38857412	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.12929706	2.3758879	-.64572608		0	0
2	Alaska	2002	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	675	212	538	0	0	0	1	0	0	0	1	0	0	0	1	7.0999999	450.79401	1.497358	.47028133	1.1934497	.17684805	-.75442415	.4037022	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.29614538	2.446975	-.48787379		0	0
2	Alaska	2003	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	642	189	398	0	0	0	1	0	0	0	1	0	0	0	1	7.6999998	459.159	1.3982085	.41162211	.86680216	-.14294451	-.8876496	.33519179	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	.69042605	2.6598034	-.10862671		0	0
